"percentile","center_rank","lo_rank","hi_rank","iod_local_amplitude","cv2_local_amplitude","iod_local_midpoint","cv2_local_midpoint","iod_peak_rank","iod_trough_rank","cv2_peak_rank","cv2_trough_rank","iod_center","cv2_center","iod_residual_sd","cv2_residual_sd","local_window_n","iod_local_amplitude_scaled","cv2_local_amplitude_scaled","center_distance","center_agreement"
0.2,6203,4342,8064,0.0405514140781012,0.160133763162078,0.952917861891992,0.0120756527229162,8064,6999,4342,8064,7531.5,6203,0.423731242798763,0.461722193749855,3723,0.0677532374844807,0.224231432761133,1328.5,0.000752162467092892
0.21,6513,4652,8374,0.0350657559511717,0.113344013339261,0.949936899919136,0.0318614603925252,8374,6898,5114,7601,7636,6357.5,0.429672785972576,0.484410126684221,3723,0.0536435002045169,0.141598733622263,1278.5,0.000781555295037124
0.22,6824,4963,8685,0.0335993388044262,0.0696208980031852,0.946542227177538,0.00677808771908289,8327,6917,5307,8124,7622,6715.5,0.442585518553033,0.486932296907948,3723,0.0498717083420525,0.0643818421308248,906.5,0.00110192837465565
0.23,7134,5273,8995,0.0339246629731901,0.171179581495852,0.948047028328482,-0.00866191289752358,8263,6956,5273,8995,7609.5,7134,0.452620738008239,0.498018427501497,3723,0.0507084791443649,0.243738820310194,475.5,0.00209863588667366
0.24,7444,5583,9305,0.0404528563386932,0.0995820803130963,0.944394835141659,-0.0122469893616928,8161,5583,6015,8494,6872,7254.5,0.454616681827023,0.517741210607969,3723,0.06749973575729,0.117294571372484,382.5,0.00260756192959583
0.25,7754,5893,9615,0.0391361518524889,0.0758835032290726,0.947569100854457,-0.0195745214100179,9615,7046,9615,8612,8330.5,9113.5,0.457958690168,0.529909440049901,3723,0.0641130219034882,0.0754418707784648,783,0.00127551020408163
0.26,8064,6203,9925,0.0371255975647838,0.171143539640507,0.94338358062645,0.00481532680722682,8108,6950,6203,9925,7529,8064,0.455585398194767,0.54153525923246,3723,0.0589416473609586,0.243675168852335,535,0.00186567164179104
0.27,8374,6513,10235,0.0400144243240774,0.0651987231178232,0.943315831672075,-0.0255671427599317,8081,7010,10015,8599,7545.5,9307,0.453925158530888,0.561824079694732,3723,0.0663720386973901,0.0565720921700889,1761.5,0.000567375886524823
0.28,8684,6823,10545,0.0613149638477709,0.245459824097008,0.919145384278721,-0.0793818989172898,10545,6823,6823,10545,8684,8684,0.458293277604696,0.568961511237479,3723,0.121159451555914,0.374920905319557,0,1
0.29,8995,7134,10856,0.0246774210486344,0.152371904597825,0.952222097806973,-0.101745920364168,8202,7134,9669,10839,7668,10254,0.463541697522195,0.572071502322432,3723,0.026923520056369,0.210523658602751,2586,0.000386548125241593
0.3,9305,7444,11166,0.0142099528263523,0.126495392025991,0.961114322678492,-0.0831527694847376,8051,10578,9638,10794,9314.5,10216,0.452858956795163,0.582776588242837,3723,0,0.164824630798401,901.5,0.00110803324099723
0.31,9615,7754,11476,0.0258410053133627,0.140887556281141,0.958351418645926,-0.104064292855308,7754,11476,9707,10904,9615,10305.5,0.453295415075647,0.577193652132401,3723,0.0299163912668115,0.190241808350247,690.5,0.00144613159797542
0.32,9925,8064,11786,0.0269410203306197,0.14204124799293,0.965644610997801,-0.0903590000557114,11786,10804,9681,10809,11295,10245,0.454062771018569,0.592497358520748,3723,0.0327457551349896,0.192279277250599,1050,0.000951474785918173
0.33,10235,8374,12096,0.0464888023250714,0.157790818503079,0.94888580654582,-0.0998164205490302,8374,12096,9605,12096,10235,10850.5,0.450380745009779,0.583914674424311,3723,0.0830248760655723,0.220093692297907,615.5,0.0016220600162206
0.34,10545,8684,12406,0.0482781860747397,0.177425859546415,0.916192105326556,-0.116934741232195,9779,12406,9625,12303,11092.5,10964,0.443587330123956,0.590822633576924,3723,0.0876273748025814,0.254770014467985,128.5,0.00772200772200772
0.35,10856,8995,12717,0.034232479075451,0.158529658516939,0.929734781219747,-0.111158967276483,9755,12569,9592,12367,11162,10979.5,0.441686681380918,0.597162936631067,3723,0.0515002172062251,0.22139851535869,182.5,0.00544959128065395
0.36,11166,9305,13027,0.0311578240915671,0.151923635186178,0.937746913832629,-0.143785217294866,9514,12521,9734,12550,11017.5,11142,0.443158704436448,0.593981207541557,3723,0.0435918545184075,0.209731995651655,124.5,0.00796812749003984
0.37,11476,9615,13337,0.0383927735679655,0.154095579413807,0.934588663351142,-0.148510777787032,9615,13337,9848,12457,11476,11152.5,0.444427737883098,0.6035884834149,3723,0.0622009683172896,0.21356774204029,323.5,0.00308166409861325
0.38,11786,9925,13647,0.0372251985816355,0.315386737170661,0.922030664678497,-0.0421146204197922,9925,13647,9925,13647,11786,11786,0.443662917232772,0.605329326261578,3723,0.0591978325165183,0.498414824214315,0,1
0.39,12096,10235,13957,0.0646803150625533,0.0516868396446535,0.907193374690603,-0.216625823003827,10235,13957,11270,12281,12096,11775.5,0.447814924860383,0.598099188520459,3723,0.12981551804724,0.0327095281242042,320.5,0.0031104199066874
0.4,12406,10545,14267,0.0568563484446584,0.0465275434638814,0.899867668545912,-0.217050554236904,11390,14267,11193,12308,12828.5,11750.5,0.441726418720099,0.610067460529522,3723,0.109691385097035,0.0235979904329691,1078,0.00092678405931418
0.41,12717,10856,14578,0.0454385500616306,0.0769184978023208,0.917521646681988,-0.237758383595185,11312,13845,10856,14578,12578.5,12717,0.440068142500913,0.613822296707129,3723,0.0803235076660194,0.0772697154561013,138.5,0.00716845878136201
0.42,13027,11166,14888,0.0565457998627545,0.068396720609041,0.911492440419225,-0.236134038380516,11166,14888,13322,14393,13027,13857.5,0.441087901568045,0.621480227908825,3723,0.108892618786422,0.0622198925011306,830.5,0.00120264582080577
0.43,13337,11476,15198,0.101672384639092,0.229292484911838,0.915824189084842,-0.100682677406955,11476,15198,15198,14176,13337,14687,0.43187460718488,0.653119885568045,3723,0.224963332783422,0.346368692926391,1350,0.00074019245003701
0.44,13647,11786,15508,0.0289067210321781,0.165766100264593,0.897666956375413,-0.259492177439789,12494,11786,11786,15508,12140,13647,0.433080408568563,0.652899502269732,3723,0.0378017611470802,0.234178380949641,1507,0.000663129973474801
0.45,13957,12096,15818,0.0459121641499379,0.200810860555009,0.879723099202458,-0.310209826159029,12096,15818,14940,15818,13957,15379,0.435737398879258,0.659326763796689,3723,0.0815416970251595,0.296068926302795,1422,0.000702740688685875
0.46,14267,12406,16128,0.0770622712832025,0.13584063247594,0.874946052361957,-0.264789320743052,12406,16128,14899,15944,14267,15421.5,0.436654132759633,0.667548055669282,3723,0.161663319212197,0.181328725079846,1154.5,0.000865426222414539
0.47,14578,12717,16439,0.0458525810378972,0.163798325787917,0.879648170557982,-0.283617434673085,12738,15719,14936,15995,14228.5,15465.5,0.438317477572833,0.672088115041899,3723,0.0813884424770699,0.230703207072454,1237,0.000807754442649435
0.48,14888,13027,16749,0.0422965242821691,0.316663204002332,0.869946308273987,-0.274871348922911,13027,16749,13027,16749,14888,14888,0.442329526477552,0.66854636322314,3723,0.0722418596213772,0.500669119226827,0,1
0.49,15198,13337,17059,0.0600628620326119,0.162268321300485,0.833990755523875,-0.301975492062864,14468,17059,14950,16157,15763.5,15553.5,0.441859465596582,0.674653775000211,3723,0.117938903127471,0.228001153717397,210,0.004739336492891
0.5,15508,13647,17369,0.0604574956285802,0.23080841956075,0.835292066227272,-0.351323973810564,14439,17267,14938,17369,15853,16153.5,0.447352790697308,0.671544771862902,3723,0.118953945667877,0.349045898344929,300.5,0.0033167495854063
0.51,15818,13957,17679,0.0616590836048718,0.166815561747692,0.843102177739731,-0.298802375311215,14446,16988,14936,17679,15717,16307.5,0.446691388231292,0.68553161007795,3723,0.122044566751428,0.236031774808747,590.5,0.00169061707523246
0.52,16128,14267,17989,0.0834038651832298,0.198955531530133,0.869280512623766,-0.310742458663173,14267,17989,14986,17628,16128,16307,0.452913935712165,0.682927785593877,3723,0.177974620754367,0.292792335902189,179,0.00555555555555556
0.53,16438,14577,18299,0.0408153790949445,0.181795513447894,0.831569271529899,-0.295573245727078,14577,17128,14836,17709,15852.5,16272.5,0.454659421046238,0.697797751754275,3723,0.0684321855619187,0.262487010125137,420,0.00237529691211401
0.54,16749,14888,18610,0.0568493246432968,0.396723628316422,0.845926000597437,-0.209885131398493,14888,18610,14888,18610,16749,16749,0.456545525124183,0.698423561262248,3723,0.109673319080228,0.642059252329235,0,1
0.55,17059,15198,18920,0.0454272310650767,0.177521472464649,0.835591786787812,-0.347213990352189,15198,17307,18920,15198,16252.5,17059,0.461746232344911,0.693858682877989,3723,0.0802943939181422,0.254938870970448,806.5,0.00123839009287926
0.56,17369,15508,19230,0.0494413307852297,0.180544417052464,0.782596757230172,-0.386822123603102,15508,19230,15508,19230,17369,17369,0.462002044141928,0.706565782404868,3723,0.0906191154294767,0.260277520387987,0,1
0.57,17679,15818,19540,0.0373974100906758,0.0632510089007894,0.801025587228789,-0.431248630870013,16318,19015,15818,19540,17666.5,17679,0.464576126535206,0.721190191276543,3723,0.0596407801251593,0.0531323455693033,12.5,0.0740740740740741
0.58,17989,16128,19850,0.0687548644485839,0.0445785237623976,0.809915507184126,-0.42041634619969,16128,19850,18917,16128,17989,17522.5,0.461756053244942,0.74303239643505,3723,0.140295722981796,0.020155938290816,466.5,0.00213903743315508
0.59,18299,16438,20160,0.0423169973603289,0.0657790300516267,0.780368592399833,-0.429297124976396,16438,20160,19007,20160,18299,19583.5,0.462036105056752,0.750220927298647,3723,0.0722945187093961,0.0575969390318648,1284.5,0.000777907429015947
0.6,18610,16749,20471,0.0455350058461351,0.31100735764112,0.775090390954354,-0.453504069157245,17909,20471,16749,20471,19190,18610,0.454988742293796,0.75503039403275,3723,0.0805716029258772,0.490680652682093,580,0.00172117039586919
0.61,18920,17059,20781,0.0461126982442012,0.139255764207059,0.773075410590388,-0.412096718795689,17958,20642,20781,17059,19300,18920,0.454471346947007,0.778669124800004,3723,0.0820574935477028,0.187359993764244,380,0.0026246719160105
0.62,19230,17369,21091,0.0408840595795474,0.121282418548605,0.776518645209993,-0.371701788777379,17369,21091,17369,18079,19230,17724,0.451784466975652,0.797230070081718,3723,0.0686088395880328,0.155618296705849,1506,0.0006635700066357
0.63,19540,17679,21401,0.0579511294628598,0.160033045726166,0.748201366648915,-0.503255998469435,18404,21347,18910,21401,19875.5,20155.5,0.450778541334682,0.792092150256619,3723,0.112507286523717,0.224053561462156,280,0.00355871886120996
0.64,19850,17989,21711,0.0524004134766425,0.0333533613586207,0.761923918607798,-0.408218280781351,18251,21034,18670,20192,19642.5,19431,0.444207645242545,0.818716889659375,3723,0.0982302130224092,0.000331821444525129,211.5,0.00470588235294118
0.65,20160,18299,22021,0.047124737890966,0.264003344784234,0.754349671795064,-0.236741467545003,18385,21158,22021,18299,19771.5,20160,0.433833521123732,0.840204985535451,3723,0.0846605747464123,0.407669555862152,388.5,0.00256739409499358
0.66,20471,18610,22332,0.0774570383580464,0.301140043167307,0.748231816322035,-0.378132112584137,18610,22332,18610,22332,20471,20471,0.435458759574037,0.843577973555746,3723,0.162678705075468,0.473254553348139,0,1
0.67,20781,18920,22642,0.0486028460681298,0.239951965255571,0.741632517191175,-0.41556865976379,19630,22102,22642,18920,20866,20781,0.429394720080734,0.858606019010469,3723,0.0884624372702114,0.365193791063394,85,0.0116279069767442
0.68,21091,19230,22952,0.050231696525636,0.0923919666743377,0.738120167316338,-0.397241700552443,19514,22421,21597,20532,20967.5,21064.5,0.423754065642791,0.863564258330329,3723,0.0926520261020305,0.104596523203052,97,0.0102040816326531
0.69,21401,19540,23262,0.0970246287308539,0.22340880032868,0.703942305405687,-0.433856127959954,19540,23262,19540,23262,21401,21401,0.419027328230753,0.859729375716878,3723,0.213008775410494,0.335977854338255,0,1
0.7,21711,19850,23572,0.276986125589026,0.225853052071297,0.566314504014547,-0.338007561494961,19850,23572,23572,19850,21711,21711,0.423951301292707,0.851050528192344,3723,0.675890235104945,0.340294507443523,0,1
0.71,22021,20160,23882,0.145356232896089,0.303863639616653,0.621166089474245,-0.499237396197857,20706,23407,20160,23882,22056.5,22021,0.421545512631995,0.851900537800852,3723,0.337323164187833,0.478064541151595,35.5,0.0273972602739726
0.72,22332,20471,24193,0.148723539317065,0.17008985554755,0.61150837129546,-0.334470420464534,20862,23379,20471,22780,22120.5,21625.5,0.41810933859599,0.891028102075753,3723,0.345984259692101,0.24181431768364,495,0.00201612903225806
0.73,22642,20781,24503,0.161154005418486,0.184174859800354,0.643838623916291,-0.465322999776219,20781,23338,21784,24503,22059.5,23143.5,0.419511149984476,0.878622377738402,3723,0.377956833793564,0.266689037535723,1084,0.000921658986175115
0.74,22952,21091,24813,0.130066903149528,0.237270432815107,0.613926522400151,-0.496177202646074,22206,23354,21824,24593,22780,23208.5,0.420522989798661,0.864859466686965,3723,0.297997267291034,0.36045809009848,428.5,0.00232828870779977
0.75,23262,21401,25123,0.137239428758281,0.443505770509519,0.618171552432217,-0.466070700743865,21401,23402,21401,25123,22401.5,23262,0.419380853875228,0.859534156710428,3723,0.316445819794973,0.72467851606868,860.5,0.00116076610562972
0.76,23572,21711,25433,0.130589790850055,0.4307006487456,0.60889146908733,-0.49428634970895,22279,23366,21711,25433,22822.5,23572,0.422743955137566,0.84123398286526,3723,0.29934219399092,0.702064123425817,749.5,0.00133244503664224
0.77,23882,22021,25743,0.130415467013096,0.244348757969046,0.60038947510477,-0.598061014017861,25743,23384,23546,25050,24563.5,24298,0.431743226439272,0.814942144445369,3723,0.29889381323437,0.372958715023115,265.5,0.00375234521575985
0.78,24192,22331,26053,0.13525406855461,0.243570524160186,0.616167486090644,-0.571010478721334,22331,23353,23589,26053,22842,24821,0.430205181008934,0.816381427194018,3723,0.311339247305088,0.371584320835696,1979,0.000505050505050505
0.79,24503,22642,26364,0.145395048982205,0.290954840585233,0.598174355796081,-0.584483829685524,22642,26364,23621,26280,24503,24950.5,0.435317982983996,0.784817380092574,3723,0.337423003580784,0.455267050020594,447.5,0.00222965440356745
0.8,24813,22952,26674,0.0949810035508924,0.262599447913693,0.554923644173016,-0.573958867140732,24279,26674,23611,26315,25476.5,24963,0.440246292326956,0.791313528214353,3723,0.207752338767747,0.405190213951484,513.5,0.00194363459669582
0.81,25123,23262,26984,0.233256813414447,0.45353870263547,0.451089962655051,-0.578015547207352,24153,23262,23262,26984,23707.5,25123,0.438132670855093,0.781680352601619,3723,0.563413465328153,0.742397103258904,1415.5,0.000705965407695023
0.82,25433,23572,27294,0.0674935293267042,0.257721650886853,0.580032853901892,-0.694688433968859,23950,26750,23981,26672,25350,25326.5,0.439602968573144,0.779704119729147,3723,0.137051425437195,0.396575815804334,23.5,0.0408163265306122
0.83,25743,23882,27604,0.10635141250873,0.599403175389685,0.607715328674139,-0.495225884881137,23882,27604,23882,27604,25743,25743,0.438899023401585,0.766386856485496,3723,0.236998325201582,1,0,1
0.84,26053,24192,27914,0.0419379021380371,0.101724297390639,0.561706418578247,-0.809202315630071,25564,26891,24192,27914,26227.5,26053,0.443177226489674,0.726040579990237,3723,0.0713194426352294,0.121077818342793,174.5,0.0056980056980057
0.85,26364,24503,28225,0.045149654693928,0.064323767347069,0.559058776011953,-0.813453812139767,24503,26925,25375,26801,25714,26088,0.445659800298236,0.724733452961222,3723,0.0795804358876906,0.0550268828616755,374,0.00266666666666667
0.86,26674,24813,28535,0.0452737453015677,0.0863668572385872,0.559066900717807,-0.84284137458709,25665,28535,25432,28535,27100,26983.5,0.440188454678159,0.728565383703252,3723,0.0798996110590547,0.0939559222772407,116.5,0.00851063829787234
0.87,26984,25123,28845,0.054336080295328,0.077734865465498,0.551135076782367,-0.817059398433518,25123,28845,25457,28050,26984,26753.5,0.442598754667184,0.736084154906571,3723,0.1032089684682,0.078711455661028,230.5,0.00431965442764579
0.88,27294,25433,29155,0.057316063616963,0.151065877923016,0.573835043809464,-0.808234040315734,25433,26816,25433,29155,26124.5,27294,0.4442479579887,0.739002955442155,3723,0.110873824861735,0.20821715964314,1169.5,0.000854335753951303
0.89,27604,25743,29465,0.0286775523100595,0.0331654715457866,0.537561236430567,-0.866781395565487,26051,28719,26313,28869,27385,27591,0.44014530796453,0.737146603493582,3723,0.0372123131014565,0,206,0.00483091787439614
0.9,27914,26053,29775,0.0270307432979534,0.0902740068685452,0.53969862745914,-0.820500772140849,26053,28723,29775,28866,27388,29320.5,0.439985733788106,0.746954871835776,3723,0.0329765328225092,0.100856115612009,1932.5,0.000517196793379881
0.91,28225,26364,30086,0.0264859642598072,0.0653313303672052,0.529414532486196,-0.838258946385482,26364,30086,26364,28776,28225,27570,0.440014150123213,0.752755018819214,3723,0.0315752991097959,0.0568062822434129,655,0.00152439024390244
0.92,28535,26674,30396,0.0229641536924004,0.0431635353689417,0.524741914512794,-0.877477839042752,27784,30396,29689,26747,29090,28218,0.439207173235075,0.746112199669245,3723,0.0225168013496147,0.0176570082763535,872,0.0011454753722795
0.93,28845,26984,30706,0.0246935427787564,0.134894610212362,0.518623739200949,-0.889158724381458,29696,30706,26984,30706,30201,28845,0.439535290100032,0.749696631887307,3723,0.0269649869818058,0.179658009305965,1356,0.000736919675755343
0.94,29155,27294,31016,0.022606701550725,0.0725765294932919,0.525696077665352,-0.88931224501845,27876,30556,29784,30939,29216,30361.5,0.4392661434624,0.750429866969981,3723,0.0215973937429975,0.0696016137391835,1145.5,0.000872219799389446
0.95,29465,27604,31016,0.0227166142278155,0.0735928636891819,0.52620836091038,-0.884529805297639,27881,30490,29799,30846,29185.5,30322.5,0.440982348222554,0.75181946248306,3413,0.0218801016627403,0.0713965033923993,1137,0.000878734622144112
0.96,29775,27914,31016,0.0537207727892457,0.0763248609754145,0.541135909346169,-0.883757296046172,27914,31016,29823,30851,29465,30337,0.442988920929478,0.759917822579057,3103,0.101626327505834,0.0762213274330566,872,0.0011454753722795
0.97,30086,28225,31016,0.0190461715934734,0.0937317237913591,0.52535236825092,-0.87974802193024,29496,28225,29870,30651,28860.5,30260.5,0.442500023692549,0.758508477753152,2792,0.0124393053036835,0.106962591566085,1400,0.000713775874375446
0.98,30396,28535,31016,0.0320426642461569,0.12338980608837,0.519114496991407,-0.855199075132819,29489,31016,28535,31016,30252.5,29775.5,0.447689712029112,0.764728906385252,2482,0.0458677641407617,0.159340033222967,477,0.00209205020920502
0.99,30706,28845,31016,0.02365609606814,0.0832761869762809,0.527671832871042,-0.86941983465681,29306,30706,29767,31016,30006,30391.5,0.446251190962139,0.76300923757531,2172,0.0242965559221118,0.0884976664222785,385.5,0.00258732212160414
1,31016,29155,31016,0.0167908800524809,0.0940731223882202,0.524437573754486,-0.879758456995885,29490,30728,29704,29155,30109,29429.5,0.444907417225189,0.769777619597765,1862,0.00663843868078646,0.107565516087966,679.5,0.0014695077149155
